Time,Date,Dayoftheweek,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
22:15,15,Sunday,17,2,1,30,50,Normal
22:30,15,Sunday,17,4,0,23,44,Normal
22:45,15,Sunday,15,5,0,21,41,Normal
23:00,15,Sunday,10,0,1,31,42,Normal
23:15,15,Sunday,11,1,1,19,32,Normal
23:30,15,Sunday,12,2,0,29,43,Normal
23:45,15,Sunday,11,0,1,11,23,Low
00:00,16,Monday,18,4,1,28,51,Normal
00:15,16,Monday,13,3,0,26,42,Normal
00:30,16,Monday,16,3,0,34,53,Normal
00:45,16,Monday,16,4,0,35,55,Normal
01:00,16,Monday,20,2,1,33,56,Normal
01:15,16,Monday,14,4,1,28,47,Normal
01:30,16,Monday,11,4,1,19,35,Normal
01:45,16,Monday,19,4,0,17,40,Normal
02:00,16,Monday,18,3,1,26,48,Normal
02:15,16,Monday,10,1,1,21,33,Normal
02:30,16,Monday,20,5,1,40,66,Normal
02:45,16,Monday,11,5,0,37,53,Normal
03:00,16,Monday,15,4,1,29,49,Normal
03:15,16,Monday,16,2,1,27,46,Normal
03:30,16,Monday,10,3,1,23,37,Normal
03:45,16,Monday,16,5,1,31,53,Normal
04:00,16,Monday,20,0,1,30,51,Normal
04:15,16,Monday,61,4,5,17,87,Normal
04:30,16,Monday,91,8,6,2,107,Low
04:45,16,Monday,94,4,5,2,105,Low
05:00,16,Monday,117,8,6,16,147,Normal
05:15,16,Monday,111,14,10,14,149,Normal
05:30,16,Monday,91,2,3,5,101,Low
05:45,16,Monday,96,9,1,16,122,Normal
06:00,16,Monday,134,15,42,5,196,High
06:15,16,Monday,121,35,39,4,199,High
06:30,16,Monday,118,40,40,3,201,High
06:45,16,Monday,115,17,40,1,173,High
07:00,16,Monday,106,22,37,0,165,High
07:15,16,Monday,147,26,40,0,213,High
07:30,16,Monday,102,13,31,2,148,High
07:45,16,Monday,102,12,24,3,141,Normal
08:00,16,Monday,130,40,31,2,203,High
08:15,16,Monday,102,17,33,0,152,High
08:30,16,Monday,105,13,48,5,171,High
08:45,16,Monday,129,24,25,0,178,High
09:00,16,Monday,117,11,45,0,173,High
09:15,16,Monday,74,14,23,21,132,High
09:30,16,Monday,80,14,35,18,147,High
09:45,16,Monday,31,7,34,24,96,Normal
10:00,16,Monday,18,15,9,15,57,Normal
10:15,16,Monday,15,10,23,20,68,Normal
10:30,16,Monday,37,18,8,16,79,Normal
10:45,16,Monday,10,7,5,14,36,Normal
11:00,16,Monday,54,6,15,23,98,Normal
11:15,16,Monday,34,7,5,24,70,Normal
11:30,16,Monday,50,7,8,21,86,Normal
11:45,16,Monday,44,9,10,24,87,Normal
12:00,16,Monday,63,8,15,24,110,Normal
12:15,16,Monday,56,6,6,29,97,Normal
12:30,16,Monday,69,5,13,27,114,High
12:45,16,Monday,39,5,3,30,77,Normal
13:00,16,Monday,61,10,14,24,109,Normal
13:15,16,Monday,61,30,5,20,116,Normal
13:30,16,Monday,20,17,9,5,51,Low
13:45,16,Monday,70,22,38,7,137,High
14:00,16,Monday,25,30,31,9,95,Normal
14:15,16,Monday,23,13,12,6,54,Low
14:30,16,Monday,105,30,24,8,167,Normal
14:45,16,Monday,107,10,6,6,129,Normal
15:00,16,Monday,40,20,36,7,103,Normal
15:15,16,Monday,74,18,37,11,140,High
15:30,16,Monday,62,15,8,11,96,Low
15:45,16,Monday,81,20,14,12,127,Normal
16:00,16,Monday,111,32,43,5,191,High
16:15,16,Monday,145,12,41,6,204,High
16:30,16,Monday,139,11,20,7,177,High
16:45,16,Monday,129,40,31,10,210,High
17:00,16,Monday,128,22,28,8,186,High
17:15,16,Monday,103,17,23,8,151,Normal
17:30,16,Monday,127,32,29,7,195,High
17:45,16,Monday,120,35,44,8,207,High
18:00,16,Monday,106,11,41,7,165,High
18:15,16,Monday,114,40,31,5,190,High
18:30,16,Monday,101,13,20,7,141,Normal
18:45,16,Monday,110,25,19,34,188,High
19:00,16,Monday,108,6,17,23,154,High
19:15,16,Monday,104,12,10,10,136,Normal
19:30,16,Monday,102,22,17,23,164,High
19:45,16,Monday,77,19,16,8,120,Normal
20:00,16,Monday,70,16,19,33,138,High
20:15,16,Monday,75,9,13,28,125,High
20:30,16,Monday,95,9,16,29,149,High
20:45,16,Monday,77,17,17,22,133,High
21:00,16,Monday,73,16,14,34,137,High
21:15,16,Monday,59,7,18,12,96,Normal
21:30,16,Monday,54,20,10,9,93,Low
21:45,16,Monday,90,6,18,32,146,High
22:00,16,Monday,15,5,1,32,53,Normal
22:15,16,Monday,12,1,0,11,24,Low
22:30,16,Monday,17,2,0,28,47,Normal
22:45,16,Monday,13,5,1,12,31,Low
23:00,16,Monday,15,5,0,21,41,Normal
23:15,16,Monday,18,4,0,11,33,Low
23:30,16,Monday,12,4,0,21,37,Normal
23:45,16,Monday,10,4,1,12,27,Low
00:00,17,Tuesday,15,2,0,25,42,Normal
00:15,17,Tuesday,11,0,0,24,35,Normal
00:30,17,Tuesday,15,2,1,15,33,Normal
00:45,17,Tuesday,20,3,1,29,53,Normal
01:00,17,Tuesday,17,2,0,24,43,Normal
01:15,17,Tuesday,19,5,1,26,51,Normal
01:30,17,Tuesday,20,3,1,32,56,Normal
01:45,17,Tuesday,15,3,0,19,37,Normal
02:00,17,Tuesday,13,5,0,17,35,Normal
02:15,17,Tuesday,12,5,1,19,37,Normal
02:30,17,Tuesday,10,2,0,27,39,Normal
02:45,17,Tuesday,20,4,1,23,48,Normal
03:00,17,Tuesday,14,0,0,16,30,Normal
03:15,17,Tuesday,12,4,1,28,45,Normal
03:30,17,Tuesday,19,2,0,20,41,Normal
03:45,17,Tuesday,20,2,1,19,42,Normal
04:00,17,Tuesday,16,0,0,36,52,Normal
04:15,17,Tuesday,62,20,4,18,104,Normal
04:30,17,Tuesday,50,13,2,14,79,Normal
04:45,17,Tuesday,101,3,6,6,116,Normal
05:00,17,Tuesday,94,15,2,9,120,Normal
05:15,17,Tuesday,68,10,8,1,87,Low
05:30,17,Tuesday,95,3,8,20,126,Normal
05:45,17,Tuesday,113,7,10,16,146,Normal
06:00,17,Tuesday,106,13,39,1,159,High
06:15,17,Tuesday,105,32,47,4,188,High
06:30,17,Tuesday,150,19,34,4,207,High
06:45,17,Tuesday,137,38,39,2,216,High
07:00,17,Tuesday,113,11,32,1,157,High
07:15,17,Tuesday,117,30,26,5,178,High
07:30,17,Tuesday,130,10,37,1,178,High
07:45,17,Tuesday,150,32,31,1,214,High
08:00,17,Tuesday,146,10,30,3,189,High
08:15,17,Tuesday,123,24,46,2,195,High
08:30,17,Tuesday,110,24,26,4,164,High
08:45,17,Tuesday,111,33,31,2,177,High
09:00,17,Tuesday,132,18,32,2,184,High
09:15,17,Tuesday,66,16,22,13,117,Normal
09:30,17,Tuesday,45,24,5,23,97,Normal
09:45,17,Tuesday,92,19,15,7,133,Normal
10:00,17,Tuesday,78,22,16,25,141,High
10:15,17,Tuesday,90,2,15,18,125,Normal
10:30,17,Tuesday,23,2,37,9,71,Normal
10:45,17,Tuesday,17,5,6,20,48,Normal
11:00,17,Tuesday,41,5,4,24,74,Normal
11:15,17,Tuesday,32,5,15,26,78,Normal
11:30,17,Tuesday,65,7,7,22,101,Normal
11:45,17,Tuesday,22,6,3,25,56,Normal
12:00,17,Tuesday,54,7,4,28,93,Normal
12:15,17,Tuesday,38,5,8,28,79,Normal
12:30,17,Tuesday,59,7,15,23,104,Normal
12:45,17,Tuesday,34,8,10,23,75,Normal
13:00,17,Tuesday,28,6,3,27,64,Normal
13:15,17,Tuesday,7,16,11,14,48,Normal
13:30,17,Tuesday,8,12,22,8,50,Normal
13:45,17,Tuesday,42,25,38,18,123,High
14:00,17,Tuesday,82,13,28,5,128,High
14:15,17,Tuesday,14,24,26,9,73,Normal
14:30,17,Tuesday,39,25,33,9,106,Normal
14:45,17,Tuesday,47,14,29,6,96,Normal
15:00,17,Tuesday,120,20,21,18,179,High
15:15,17,Tuesday,114,11,39,10,174,High
15:30,17,Tuesday,99,24,30,10,163,High
15:45,17,Tuesday,78,18,30,8,134,High
16:00,17,Tuesday,144,40,29,10,223,Normal
16:15,17,Tuesday,107,28,38,9,182,High
16:30,17,Tuesday,123,28,24,10,185,High
16:45,17,Tuesday,126,15,28,6,175,High
17:00,17,Tuesday,147,28,23,5,203,High
17:15,17,Tuesday,100,21,33,7,161,High
17:30,17,Tuesday,113,12,22,6,153,Normal
17:45,17,Tuesday,130,34,30,6,200,High
18:00,17,Tuesday,118,40,29,10,197,High
18:15,17,Tuesday,113,38,44,9,204,High
18:30,17,Tuesday,117,29,29,9,184,High
18:45,17,Tuesday,106,12,20,32,170,High
19:00,17,Tuesday,96,11,15,14,136,Normal
19:15,17,Tuesday,58,11,14,24,107,Normal
19:30,17,Tuesday,76,22,10,9,117,Normal
19:45,17,Tuesday,66,6,12,33,117,High
20:00,17,Tuesday,61,23,13,18,115,Normal
20:15,17,Tuesday,93,6,15,17,131,Normal
20:30,17,Tuesday,51,11,16,26,104,Normal
20:45,17,Tuesday,86,6,12,9,113,Normal
21:00,17,Tuesday,77,15,12,29,133,High
21:15,17,Tuesday,84,15,16,8,123,Normal
21:30,17,Tuesday,103,12,15,10,140,Normal
21:45,17,Tuesday,60,9,11,27,107,Normal
22:00,17,Tuesday,14,1,1,22,38,Normal
22:15,17,Tuesday,14,2,0,35,51,Normal
22:30,17,Tuesday,13,1,1,31,46,Normal
22:45,17,Tuesday,19,0,1,22,42,Normal
23:00,17,Tuesday,13,4,0,28,45,Normal
23:15,17,Tuesday,13,1,0,26,40,Normal
23:30,17,Tuesday,12,0,1,34,47,Normal
23:45,17,Tuesday,20,1,1,38,60,Normal
00:00,18,Wednesday,12,3,0,38,53,Normal
00:15,18,Wednesday,12,1,0,40,53,Normal
00:30,18,Wednesday,20,5,0,10,35,Low
00:45,18,Wednesday,12,4,1,27,44,Normal
01:00,18,Wednesday,15,5,0,21,41,Normal
01:15,18,Wednesday,19,2,0,30,51,Normal
01:30,18,Wednesday,11,0,1,40,52,Normal
01:45,18,Wednesday,15,3,0,35,53,Normal
02:00,18,Wednesday,15,0,1,37,53,Normal
02:15,18,Wednesday,16,2,0,37,55,Normal
02:30,18,Wednesday,10,0,1,24,35,Normal
02:45,18,Wednesday,12,0,1,31,44,Normal
03:00,18,Wednesday,15,1,1,36,53,Normal
03:15,18,Wednesday,14,5,0,17,36,Normal
03:30,18,Wednesday,17,3,1,38,59,Normal
03:45,18,Wednesday,19,0,0,18,37,Normal
04:00,18,Wednesday,18,5,1,30,54,Normal
04:15,18,Wednesday,119,12,6,4,141,Normal
04:30,18,Wednesday,74,28,1,13,116,Normal
04:45,18,Wednesday,101,26,10,0,137,Normal
05:00,18,Wednesday,99,4,7,19,129,Normal
05:15,18,Wednesday,99,18,7,5,129,Normal
05:30,18,Wednesday,102,24,2,8,136,Normal
05:45,18,Wednesday,50,4,6,13,73,Normal
06:00,18,Wednesday,128,11,46,4,189,High
06:15,18,Wednesday,129,39,43,0,211,High
06:30,18,Wednesday,129,27,38,0,194,High
06:45,18,Wednesday,113,24,22,2,161,Normal
07:00,18,Wednesday,141,15,21,5,182,High
07:15,18,Wednesday,120,22,29,1,172,High
07:30,18,Wednesday,141,24,47,4,216,High
07:45,18,Wednesday,149,24,33,1,207,High
08:00,18,Wednesday,140,40,36,1,217,High
08:15,18,Wednesday,140,20,36,0,196,High
08:30,18,Wednesday,107,13,31,4,155,High
08:45,18,Wednesday,141,15,32,4,192,High
09:00,18,Wednesday,120,27,38,4,189,High
09:15,18,Wednesday,70,14,21,5,110,Normal
09:30,18,Wednesday,55,24,16,21,116,High
09:45,18,Wednesday,52,18,22,16,108,Normal
10:00,18,Wednesday,65,4,19,21,109,Normal
10:15,18,Wednesday,54,10,30,28,122,High
10:30,18,Wednesday,37,3,32,18,90,Normal
10:45,18,Wednesday,23,3,37,18,81,Normal
11:00,18,Wednesday,43,7,7,29,86,Normal
11:15,18,Wednesday,22,6,13,24,65,Normal
11:30,18,Wednesday,21,10,6,30,67,Normal
11:45,18,Wednesday,48,8,11,22,89,Normal
12:00,18,Wednesday,35,5,12,20,72,Normal
12:15,18,Wednesday,69,5,13,22,109,Normal
12:30,18,Wednesday,22,9,10,21,62,Normal
12:45,18,Wednesday,46,5,9,23,83,Normal
13:00,18,Wednesday,49,5,11,21,86,Normal
13:15,18,Wednesday,29,18,29,20,96,Normal
13:30,18,Wednesday,96,23,31,14,164,High
13:45,18,Wednesday,100,27,23,16,166,Normal
14:00,18,Wednesday,96,22,36,5,159,High
14:15,18,Wednesday,27,26,25,15,93,Normal
14:30,18,Wednesday,114,21,32,5,172,High
14:45,18,Wednesday,74,27,34,10,145,High
15:00,18,Wednesday,14,16,9,14,53,Normal
15:15,18,Wednesday,84,30,26,10,150,High
15:30,18,Wednesday,96,19,14,18,147,Normal
15:45,18,Wednesday,40,15,28,5,88,Normal
16:00,18,Wednesday,110,15,46,5,176,High
16:15,18,Wednesday,138,39,31,7,215,High
16:30,18,Wednesday,118,32,32,10,192,High
16:45,18,Wednesday,142,34,38,9,223,Normal
17:00,18,Wednesday,113,13,36,5,167,Normal
17:15,18,Wednesday,104,29,32,7,172,High
17:30,18,Wednesday,134,39,21,9,203,High
17:45,18,Wednesday,107,15,48,5,175,High
18:00,18,Wednesday,139,25,43,7,214,High
18:15,18,Wednesday,128,20,20,6,174,High
18:30,18,Wednesday,101,13,47,10,171,High
18:45,18,Wednesday,105,17,13,23,158,High
19:00,18,Wednesday,103,14,13,9,139,Normal
19:15,18,Wednesday,51,23,15,13,102,Normal
19:30,18,Wednesday,84,10,16,20,130,Normal
19:45,18,Wednesday,97,25,19,24,165,High
20:00,18,Wednesday,98,8,10,19,135,Normal
20:15,18,Wednesday,94,13,19,25,151,High
20:30,18,Wednesday,105,25,11,35,176,High
20:45,18,Wednesday,74,9,13,6,102,Low
21:00,18,Wednesday,57,18,13,28,116,High
21:15,18,Wednesday,57,14,11,33,115,High
21:30,18,Wednesday,84,23,19,15,141,Normal
21:45,18,Wednesday,105,14,16,33,168,High
22:00,18,Wednesday,10,4,1,38,53,Normal
22:15,18,Wednesday,15,1,1,29,46,Normal
22:30,18,Wednesday,14,1,1,25,41,Normal
22:45,18,Wednesday,20,2,0,37,59,Normal
23:00,18,Wednesday,20,1,0,27,48,Normal
23:15,18,Wednesday,13,1,1,18,33,Normal
23:30,18,Wednesday,19,0,0,35,54,Normal
23:45,18,Wednesday,14,1,1,27,43,Normal
00:00,19,Thursday,13,5,0,12,30,Low
00:15,19,Thursday,18,5,0,12,35,Low
00:30,19,Thursday,10,3,1,32,46,Normal
00:45,19,Thursday,14,2,0,15,31,Normal
01:00,19,Thursday,16,3,0,15,34,Normal
01:15,19,Thursday,14,2,0,25,41,Normal
01:30,19,Thursday,17,5,0,18,40,Normal
01:45,19,Thursday,13,1,0,28,42,Normal
02:00,19,Thursday,19,0,1,20,40,Normal
02:15,19,Thursday,15,4,0,40,59,Normal
02:30,19,Thursday,14,3,1,26,44,Normal
02:45,19,Thursday,15,4,0,14,33,Normal
03:00,19,Thursday,12,3,1,13,29,Normal
03:15,19,Thursday,12,4,0,31,47,Normal
03:30,19,Thursday,17,4,1,20,42,Normal
03:45,19,Thursday,12,0,1,13,26,Normal
04:00,19,Thursday,18,2,0,16,36,Normal
04:15,19,Thursday,115,16,10,13,154,Normal
04:30,19,Thursday,117,5,10,15,147,Normal
04:45,19,Thursday,92,26,8,7,133,Normal
05:00,19,Thursday,88,3,6,4,101,Low
05:15,19,Thursday,109,11,4,3,127,Normal
05:30,19,Thursday,81,4,0,20,105,Normal
05:45,19,Thursday,118,2,5,19,144,Normal
06:00,19,Thursday,107,26,31,2,166,High
06:15,19,Thursday,103,11,35,5,154,High
06:30,19,Thursday,145,13,33,3,194,High
06:45,19,Thursday,143,22,37,4,206,High
07:00,19,Thursday,113,38,50,3,204,High
07:15,19,Thursday,149,10,47,3,209,High
07:30,19,Thursday,132,33,35,2,202,High
07:45,19,Thursday,119,40,41,2,202,High
08:00,19,Thursday,133,31,27,2,193,High
08:15,19,Thursday,140,20,44,4,208,High
08:30,19,Thursday,140,34,31,1,206,High
08:45,19,Thursday,128,37,50,2,217,High
09:00,19,Thursday,132,11,24,3,170,High
09:15,19,Thursday,23,8,40,27,98,Normal
09:30,19,Thursday,75,2,18,29,124,High
09:45,19,Thursday,99,14,33,14,160,High
10:00,19,Thursday,10,1,13,7,31,Low
10:15,19,Thursday,74,21,29,26,150,High
10:30,19,Thursday,29,15,25,5,74,Normal
10:45,19,Thursday,50,17,38,24,129,High
11:00,19,Thursday,64,9,14,20,107,Normal
11:15,19,Thursday,49,5,10,21,85,Normal
11:30,19,Thursday,39,7,10,30,86,Normal
11:45,19,Thursday,68,5,5,24,102,Normal
12:00,19,Thursday,67,7,8,22,104,Normal
12:15,19,Thursday,47,8,3,25,83,Normal
12:30,19,Thursday,66,9,7,24,106,Normal
12:45,19,Thursday,46,8,3,22,79,Normal
13:00,19,Thursday,54,6,12,21,93,Normal
13:15,19,Thursday,18,16,32,18,84,Normal
13:30,19,Thursday,24,20,7,9,60,Low
13:45,19,Thursday,113,17,16,20,166,Normal
14:00,19,Thursday,52,13,15,10,90,Low
14:15,19,Thursday,58,26,25,18,127,Normal
14:30,19,Thursday,44,19,22,6,91,Normal
14:45,19,Thursday,8,26,34,9,77,Normal
15:00,19,Thursday,31,10,27,8,76,Normal
15:15,19,Thursday,115,24,16,5,160,Normal
15:30,19,Thursday,56,29,16,16,117,Normal
15:45,19,Thursday,7,12,33,12,64,Normal
16:00,19,Thursday,133,10,46,10,199,High
16:15,19,Thursday,104,31,37,6,178,High
16:30,19,Thursday,100,38,36,9,183,High
16:45,19,Thursday,127,25,37,5,194,High
17:00,19,Thursday,118,32,48,6,204,High
17:15,19,Thursday,147,19,31,8,205,High
17:30,19,Thursday,123,36,34,5,198,High
17:45,19,Thursday,111,24,25,5,165,Normal
18:00,19,Thursday,121,16,42,8,187,High
18:15,19,Thursday,119,38,47,7,211,High
18:30,19,Thursday,132,30,41,6,209,High
18:45,19,Thursday,52,6,12,18,88,Normal
19:00,19,Thursday,97,21,10,8,136,Normal
19:15,19,Thursday,50,16,20,31,117,High
19:30,19,Thursday,94,25,19,8,146,Normal
19:45,19,Thursday,66,11,18,34,129,High
20:00,19,Thursday,105,16,15,6,142,Normal
20:15,19,Thursday,56,23,10,18,107,Normal
20:30,19,Thursday,105,19,10,25,159,High
20:45,19,Thursday,60,18,11,16,105,Normal
21:00,19,Thursday,88,10,14,11,123,Normal
21:15,19,Thursday,110,6,14,23,153,High
21:30,19,Thursday,78,20,11,35,144,High
21:45,19,Thursday,105,14,10,7,136,Normal
22:00,19,Thursday,18,1,0,10,29,Low
22:15,19,Thursday,18,1,0,27,46,Normal
22:30,19,Thursday,12,4,1,18,35,Normal
22:45,19,Thursday,15,4,1,32,52,Normal
23:00,19,Thursday,13,4,0,32,49,Normal
23:15,19,Thursday,14,4,0,15,33,Normal
23:30,19,Thursday,15,4,0,17,36,Normal
23:45,19,Thursday,14,0,1,21,36,Normal
00:00,20,Friday,17,5,0,37,59,Normal
00:15,20,Friday,14,4,1,12,31,Low
00:30,20,Friday,16,2,0,15,33,Normal
00:45,20,Friday,13,4,1,14,32,Normal
01:00,20,Friday,12,4,0,29,45,Normal
01:15,20,Friday,19,4,1,30,54,Normal
01:30,20,Friday,18,4,0,18,40,Normal
01:45,20,Friday,18,1,1,12,32,Low
02:00,20,Friday,20,4,1,21,46,Normal
02:15,20,Friday,10,2,1,20,33,Normal
02:30,20,Friday,18,5,1,23,47,Normal
02:45,20,Friday,16,5,1,30,52,Normal
03:00,20,Friday,12,3,0,40,55,Normal
03:15,20,Friday,12,2,0,40,54,Normal
03:30,20,Friday,16,0,1,37,54,Normal
03:45,20,Friday,15,4,1,16,36,Normal
04:00,20,Friday,13,0,0,38,51,Normal
04:15,20,Friday,61,5,3,14,83,Normal
04:30,20,Friday,27,15,6,10,58,Low
04:45,20,Friday,74,11,5,15,105,Normal
05:00,20,Friday,70,6,7,14,97,Normal
05:15,20,Friday,33,6,0,11,50,Low
05:30,20,Friday,29,12,1,13,55,Normal
05:45,20,Friday,69,5,7,10,91,Low
06:00,20,Friday,41,16,7,15,79,Normal
06:15,20,Friday,35,11,5,11,62,Low
06:30,20,Friday,25,9,6,14,54,Normal
06:45,20,Friday,65,15,1,11,92,Low
07:00,20,Friday,66,6,3,14,89,Normal
07:15,20,Friday,27,6,5,15,53,Normal
07:30,20,Friday,75,6,1,10,92,Low
07:45,20,Friday,54,11,4,12,81,Low
08:00,20,Friday,54,18,3,12,87,Low
08:15,20,Friday,69,8,0,14,91,Normal
08:30,20,Friday,52,19,6,10,87,Low
08:45,20,Friday,66,8,0,12,86,Low
09:00,20,Friday,54,11,0,13,78,Normal
09:15,20,Friday,151,48,15,3,217,High
09:30,20,Friday,170,62,18,2,252,High
09:45,20,Friday,134,59,11,3,207,High
10:00,20,Friday,166,63,22,1,252,High
10:15,20,Friday,173,64,10,2,249,High
10:30,20,Friday,176,45,22,2,245,High
10:45,20,Friday,162,59,27,1,249,High
11:00,20,Friday,171,46,15,3,235,High
11:15,20,Friday,158,44,26,2,230,High
11:30,20,Friday,151,64,16,0,231,High
11:45,20,Friday,162,65,14,3,244,High
12:00,20,Friday,179,44,23,1,247,High
12:15,20,Friday,175,59,11,3,248,High
12:30,20,Friday,173,63,13,2,251,High
12:45,20,Friday,144,66,11,3,224,High
13:00,20,Friday,132,68,22,4,226,High
13:15,20,Friday,161,50,10,0,221,High
13:30,20,Friday,151,56,29,1,237,High
13:45,20,Friday,168,59,24,1,252,High
14:00,20,Friday,144,65,20,3,232,High
14:15,20,Friday,179,63,12,2,256,High
14:30,20,Friday,161,56,12,4,233,High
14:45,20,Friday,134,67,12,1,214,High
15:00,20,Friday,140,70,23,4,237,High
15:15,20,Friday,66,29,24,1,120,Normal
15:30,20,Friday,60,27,17,2,106,Normal
15:45,20,Friday,89,27,10,2,128,Normal
16:00,20,Friday,81,29,5,0,115,Normal
16:15,20,Friday,78,22,12,1,113,Normal
16:30,20,Friday,71,24,18,2,115,Normal
16:45,20,Friday,50,26,9,1,86,Low
17:00,20,Friday,55,28,5,0,88,Low
17:15,20,Friday,61,20,25,1,107,Normal
17:30,20,Friday,76,22,14,2,114,Normal
17:45,20,Friday,50,20,23,1,94,Normal
18:00,20,Friday,89,26,0,2,117,Normal
18:15,20,Friday,62,20,17,0,99,Normal
18:30,20,Friday,83,20,23,2,128,Normal
18:45,20,Friday,65,20,2,0,87,Low
19:00,20,Friday,60,21,2,1,84,Low
19:15,20,Friday,36,8,3,9,56,Low
19:30,20,Friday,39,5,4,11,59,Low
19:45,20,Friday,26,8,3,0,37,Low
20:00,20,Friday,23,4,0,5,32,Low
20:15,20,Friday,50,2,0,4,56,Low
20:30,20,Friday,30,2,3,1,36,Low
20:45,20,Friday,48,10,4,2,64,Low
21:00,20,Friday,39,6,6,1,52,Low
21:15,20,Friday,47,10,3,9,69,Low
21:30,20,Friday,26,3,5,3,37,Low
21:45,20,Friday,25,6,3,9,43,Low
22:00,20,Friday,19,1,0,11,31,Low
22:15,20,Friday,16,5,0,26,47,Normal
22:30,20,Friday,15,2,1,39,57,Normal
22:45,20,Friday,14,5,0,11,30,Low
23:00,20,Friday,12,2,0,20,34,Normal
23:15,20,Friday,11,2,0,35,48,Normal
23:30,20,Friday,18,5,1,11,35,Low
23:45,20,Friday,17,2,0,20,39,Normal
00:00,21,Sunday,19,5,1,30,55,Normal
00:15,21,Sunday,17,4,1,24,46,Normal
00:30,21,Sunday,16,3,0,14,33,Normal
00:45,21,Sunday,16,3,1,23,43,Normal
01:00,21,Sunday,20,0,1,17,38,Normal
01:15,21,Sunday,20,0,0,37,57,Normal
01:30,21,Sunday,18,0,1,30,49,Normal
01:45,21,Sunday,19,1,0,14,34,Normal
02:00,21,Sunday,18,5,0,29,52,Normal
02:15,21,Sunday,11,1,0,22,34,Normal
02:30,21,Sunday,20,3,0,24,47,Normal
02:45,21,Sunday,12,2,1,10,25,Low
03:00,21,Sunday,19,5,1,31,56,Normal
03:15,21,Sunday,10,0,0,32,42,Normal
03:30,21,Sunday,14,1,1,12,28,Low
03:45,21,Sunday,14,2,1,24,41,Normal
04:00,21,Sunday,10,3,0,32,45,Normal
04:15,21,Sunday,97,23,6,17,143,Normal
04:30,21,Sunday,104,22,7,11,144,Normal
04:45,21,Sunday,100,15,8,20,143,Normal
05:00,21,Sunday,87,7,7,4,105,Low
05:15,21,Sunday,77,27,8,10,122,Normal
05:30,21,Sunday,51,7,4,5,67,Low
05:45,21,Sunday,79,1,10,6,96,Low
06:00,21,Sunday,100,40,29,5,174,High
06:15,21,Sunday,112,13,39,0,164,High
06:30,21,Sunday,120,16,34,2,172,High
06:45,21,Sunday,123,14,26,3,166,High
07:00,21,Sunday,142,27,27,4,200,High
07:15,21,Sunday,139,38,49,2,228,High
07:30,21,Sunday,134,24,21,2,181,High
07:45,21,Sunday,102,13,31,0,146,High
08:00,21,Sunday,102,16,43,4,165,High
08:15,21,Sunday,106,16,32,1,155,High
08:30,21,Sunday,117,19,42,3,181,High
08:45,21,Sunday,139,36,40,3,218,High
09:00,21,Sunday,121,13,25,2,161,Normal
09:15,21,Sunday,65,19,16,11,111,Normal
09:30,21,Sunday,12,25,39,28,104,Normal
09:45,21,Sunday,98,21,10,5,134,Normal
10:00,21,Sunday,58,9,25,13,105,Normal
10:15,21,Sunday,81,10,39,29,159,High
10:30,21,Sunday,67,20,33,29,149,High
10:45,21,Sunday,68,22,25,16,131,Normal
11:00,21,Sunday,47,10,6,22,85,Normal
11:15,21,Sunday,45,7,10,27,89,Normal
11:30,21,Sunday,54,5,11,24,94,Normal
11:45,21,Sunday,61,7,15,28,111,Normal
12:00,21,Sunday,56,5,4,29,94,Normal
12:15,21,Sunday,23,5,4,27,59,Normal
12:30,21,Sunday,31,6,8,23,68,Normal
12:45,21,Sunday,27,7,14,28,76,Normal
13:00,21,Sunday,30,7,3,30,70,Normal
13:15,21,Sunday,114,21,5,14,154,Normal
13:30,21,Sunday,46,24,35,16,121,High
13:45,21,Sunday,68,29,29,20,146,High
14:00,21,Sunday,45,16,15,5,81,Low
14:15,21,Sunday,86,13,11,20,130,Normal
14:30,21,Sunday,44,11,19,15,89,Normal
14:45,21,Sunday,45,17,13,20,95,Normal
15:00,21,Sunday,106,17,7,12,142,Normal
15:15,21,Sunday,44,16,9,13,82,Normal
15:30,21,Sunday,77,23,13,9,122,Normal
15:45,21,Sunday,53,17,26,8,104,Normal
16:00,21,Sunday,138,18,20,8,184,High
16:15,21,Sunday,142,24,39,9,214,High
16:30,21,Sunday,114,25,21,7,167,Normal
16:45,21,Sunday,116,35,42,6,199,High
17:00,21,Sunday,149,22,37,8,216,High
17:15,21,Sunday,100,12,39,7,158,High
17:30,21,Sunday,101,23,45,5,174,High
17:45,21,Sunday,122,40,48,10,220,High
18:00,21,Sunday,112,34,39,9,194,High
18:15,21,Sunday,112,12,41,5,170,High
18:30,21,Sunday,116,22,23,7,168,High
18:45,21,Sunday,90,13,15,33,151,High
19:00,21,Sunday,85,14,14,13,126,Normal
19:15,21,Sunday,59,25,13,27,124,High
19:30,21,Sunday,108,5,15,22,150,High
19:45,21,Sunday,75,8,16,25,124,High
20:00,21,Sunday,96,15,12,27,150,High
20:15,21,Sunday,61,17,10,8,96,Low
20:30,21,Sunday,84,25,20,30,159,High
20:45,21,Sunday,55,9,12,19,95,Normal
21:00,21,Sunday,65,16,12,32,125,High
21:15,21,Sunday,87,16,10,16,129,Normal
21:30,21,Sunday,75,5,12,21,113,High
21:45,21,Sunday,82,16,14,34,146,High
